row,rt,button_pressed,left_image,right_image,trial_type,trial_index,time_elapsed,subject_id,task,responses
4054,1083,0,two_7.png,two_6.png,html-button-response,36,236577,5c3f1d6522d8d800015b6e58,typicality,NULL
4055,1159,1,three_1.png,three_6.png,html-button-response,37,237737,5c3f1d6522d8d800015b6e58,typicality,NULL
4056,984,1,six_3.png,six_5.png,html-button-response,38,238722,5c3f1d6522d8d800015b6e58,typicality,NULL
4057,1396,0,five_9.png,five_3.png,html-button-response,39,240119,5c3f1d6522d8d800015b6e58,typicality,NULL
4058,1412,1,two_9.png,two_2.png,html-button-response,40,241533,5c3f1d6522d8d800015b6e58,typicality,NULL
4059,896,1,eight_10.png,eight_7.png,html-button-response,41,242431,5c3f1d6522d8d800015b6e58,typicality,NULL
4060,945,0,seven_9.png,seven_1.png,html-button-response,42,243377,5c3f1d6522d8d800015b6e58,typicality,NULL
4061,972,0,four_2.png,four_5.png,html-button-response,43,244353,5c3f1d6522d8d800015b6e58,typicality,NULL
4062,1120,1,four_7.png,four_3.png,html-button-response,44,245475,5c3f1d6522d8d800015b6e58,typicality,NULL
4063,4152,1,nine_1.png,nine_8.png,html-button-response,45,249628,5c3f1d6522d8d800015b6e58,typicality,NULL
4064,2476,0,two_2.png,two_10.png,html-button-response,46,252106,5c3f1d6522d8d800015b6e58,typicality,NULL
4065,1538,0,three_4.png,three_3.png,html-button-response,47,253645,5c3f1d6522d8d800015b6e58,typicality,NULL
4066,935,0,four_3.png,four_5.png,html-button-response,48,254581,5c3f1d6522d8d800015b6e58,typicality,NULL
4067,866,0,eight_7.png,eight_5.png,html-button-response,49,255448,5c3f1d6522d8d800015b6e58,typicality,NULL
4068,2980,0,two_1.png,two_7.png,html-button-response,50,258429,5c3f1d6522d8d800015b6e58,typicality,NULL
4069,1478,0,eight_3.png,eight_9.png,html-button-response,51,259909,5c3f1d6522d8d800015b6e58,typicality,NULL
4070,964,0,eight_6.png,eight_1.png,html-button-response,52,260874,5c3f1d6522d8d800015b6e58,typicality,NULL
4071,2440,0,two_6.png,two_4.png,html-button-response,53,263315,5c3f1d6522d8d800015b6e58,typicality,NULL
4072,1327,0,seven_4.png,seven_2.png,html-button-response,54,264644,5c3f1d6522d8d800015b6e58,typicality,NULL
4073,1172,1,six_7.png,six_2.png,html-button-response,55,265818,5c3f1d6522d8d800015b6e58,typicality,NULL
4074,1892,0,five_5.png,five_4.png,html-button-response,56,267711,5c3f1d6522d8d800015b6e58,typicality,NULL
4075,1025,1,four_8.png,four_9.png,html-button-response,57,268738,5c3f1d6522d8d800015b6e58,typicality,NULL
4076,1370,0,zero_9.png,zero_3.png,html-button-response,58,270109,5c3f1d6522d8d800015b6e58,typicality,NULL
4077,1317,0,one_5.png,one_8.png,html-button-response,59,271427,5c3f1d6522d8d800015b6e58,typicality,NULL
4078,970,0,three_9.png,three_3.png,html-button-response,60,272398,5c3f1d6522d8d800015b6e58,typicality,NULL
4079,1044,1,zero_5.png,zero_4.png,html-button-response,61,273442,5c3f1d6522d8d800015b6e58,typicality,NULL
4080,3141,0,five_3.png,five_9.png,html-button-response,62,276584,5c3f1d6522d8d800015b6e58,typicality,NULL
4081,2388,0,eight_8.png,eight_3.png,html-button-response,63,278974,5c3f1d6522d8d800015b6e58,typicality,NULL
4082,1285,0,zero_4.png,zero_3.png,html-button-response,64,280260,5c3f1d6522d8d800015b6e58,typicality,NULL
4083,1904,1,two_3.png,two_5.png,html-button-response,65,282166,5c3f1d6522d8d800015b6e58,typicality,NULL
4084,1280,0,one_2.png,one_9.png,html-button-response,66,283447,5c3f1d6522d8d800015b6e58,typicality,NULL
4085,1622,1,nine_1.png,nine_9.png,html-button-response,67,285070,5c3f1d6522d8d800015b6e58,typicality,NULL
4086,2207,1,five_8.png,five_6.png,html-button-response,68,287279,5c3f1d6522d8d800015b6e58,typicality,NULL
4087,1421,1,six_9.png,six_6.png,html-button-response,69,288721,5c3f1d6522d8d800015b6e58,typicality,NULL
4088,1353,1,one_9.png,one_6.png,html-button-response,70,290075,5c3f1d6522d8d800015b6e58,typicality,NULL
4089,1007,1,one_3.png,one_1.png,html-button-response,71,291083,5c3f1d6522d8d800015b6e58,typicality,NULL
4090,2176,1,seven_4.png,seven_10.png,html-button-response,72,293260,5c3f1d6522d8d800015b6e58,typicality,NULL
4091,1503,1,five_2.png,five_1.png,html-button-response,73,294764,5c3f1d6522d8d800015b6e58,typicality,NULL
4092,2392,1,four_1.png,four_6.png,html-button-response,74,297157,5c3f1d6522d8d800015b6e58,typicality,NULL
4093,4017,1,two_3.png,two_8.png,html-button-response,75,301175,5c3f1d6522d8d800015b6e58,typicality,NULL
4094,1647,1,one_10.png,one_7.png,html-button-response,76,302824,5c3f1d6522d8d800015b6e58,typicality,NULL
4095,985,1,eight_5.png,eight_2.png,html-button-response,77,303810,5c3f1d6522d8d800015b6e58,typicality,NULL
4096,1286,0,four_2.png,four_7.png,html-button-response,78,305097,5c3f1d6522d8d800015b6e58,typicality,NULL
4097,2087,1,nine_10.png,nine_8.png,html-button-response,79,307185,5c3f1d6522d8d800015b6e58,typicality,NULL
4098,861,1,nine_6.png,nine_4.png,html-button-response,80,308047,5c3f1d6522d8d800015b6e58,typicality,NULL
4099,2729,0,five_6.png,five_7.png,html-button-response,81,310777,5c3f1d6522d8d800015b6e58,typicality,NULL
4100,1961,1,five_2.png,five_5.png,html-button-response,82,312740,5c3f1d6522d8d800015b6e58,typicality,NULL
4101,1383,1,zero_8.png,zero_7.png,html-button-response,83,314124,5c3f1d6522d8d800015b6e58,typicality,NULL
4102,2350,0,three_1.png,three_10.png,html-button-response,84,316475,5c3f1d6522d8d800015b6e58,typicality,NULL
4103,1163,1,nine_7.png,nine_3.png,html-button-response,85,317640,5c3f1d6522d8d800015b6e58,typicality,NULL
4104,2131,1,six_4.png,six_6.png,html-button-response,86,319772,5c3f1d6522d8d800015b6e58,typicality,NULL
4105,1559,0,five_10.png,five_4.png,html-button-response,87,321332,5c3f1d6522d8d800015b6e58,typicality,NULL
4106,1023,0,one_7.png,one_4.png,html-button-response,88,322356,5c3f1d6522d8d800015b6e58,typicality,NULL
4107,2344,1,seven_2.png,seven_3.png,html-button-response,89,324701,5c3f1d6522d8d800015b6e58,typicality,NULL
4108,2760,0,three_2.png,three_8.png,html-button-response,90,327462,5c3f1d6522d8d800015b6e58,typicality,NULL
4109,1427,1,seven_7.png,seven_5.png,html-button-response,91,328890,5c3f1d6522d8d800015b6e58,typicality,NULL
4110,3584,0,seven_6.png,seven_8.png,html-button-response,92,332476,5c3f1d6522d8d800015b6e58,typicality,NULL
4111,1015,0,six_2.png,six_1.png,html-button-response,93,333493,5c3f1d6522d8d800015b6e58,typicality,NULL
4112,1217,0,four_9.png,four_4.png,html-button-response,94,334712,5c3f1d6522d8d800015b6e58,typicality,NULL
4113,5087,0,eight_4.png,eight_9.png,html-button-response,95,339800,5c3f1d6522d8d800015b6e58,typicality,NULL
4114,1496,0,one_5.png,one_2.png,html-button-response,96,341298,5c3f1d6522d8d800015b6e58,typicality,NULL
4115,2014,1,zero_1.png,zero_8.png,html-button-response,97,343313,5c3f1d6522d8d800015b6e58,typicality,NULL
4116,908,1,three_10.png,three_2.png,html-button-response,98,344223,5c3f1d6522d8d800015b6e58,typicality,NULL
4117,1176,1,two_9.png,two_1.png,html-button-response,99,345400,5c3f1d6522d8d800015b6e58,typicality,NULL
4118,1113,0,nine_5.png,nine_10.png,html-button-response,100,346514,5c3f1d6522d8d800015b6e58,typicality,NULL
4119,2151,0,two_8.png,two_4.png,html-button-response,101,348667,5c3f1d6522d8d800015b6e58,typicality,NULL
4120,934,0,seven_9.png,seven_1.png,html-button-response,102,349602,5c3f1d6522d8d800015b6e58,typicality,NULL
4121,3065,0," "," ",html-button-response,0,3091,5cff2e1decc4ee0018d200e8,typicality,NULL
4122,24361,NULL," "," ",instructions,1,27453,5cff2e1decc4ee0018d200e8,typicality,NULL
4123,33765,NULL,NULL,NULL,survey-text,2,61237,5cff2e1decc4ee0018d200e8,typicality,"{"Q0":"You want me to choose the most unusual digit out of a pair."}"
4124,5791,1,three_7.png,three_9.png,html-button-response,3,67029,5cff2e1decc4ee0018d200e8,typicality,NULL
4125,1805,0,five_10.png,five_1.png,html-button-response,4,68835,5cff2e1decc4ee0018d200e8,typicality,NULL
4126,2116,0,one_7.png,one_3.png,html-button-response,5,70951,5cff2e1decc4ee0018d200e8,typicality,NULL
4127,1677,1,six_10.png,six_6.png,html-button-response,6,72629,5cff2e1decc4ee0018d200e8,typicality,NULL
4128,2235,1,six_4.png,six_8.png,html-button-response,7,74865,5cff2e1decc4ee0018d200e8,typicality,NULL
4129,2361,1,zero_8.png,zero_3.png,html-button-response,8,77227,5cff2e1decc4ee0018d200e8,typicality,NULL
4130,2159,0,seven_1.png,seven_7.png,html-button-response,9,79387,5cff2e1decc4ee0018d200e8,typicality,NULL
4131,1481,1,one_6.png,one_5.png,html-button-response,10,80869,5cff2e1decc4ee0018d200e8,typicality,NULL
4132,2314,0,nine_3.png,nine_8.png,html-button-response,11,83183,5cff2e1decc4ee0018d200e8,typicality,NULL
4133,1645,1,seven_3.png,seven_6.png,html-button-response,12,84829,5cff2e1decc4ee0018d200e8,typicality,NULL
4134,2168,1,three_4.png,three_2.png,html-button-response,13,86997,5cff2e1decc4ee0018d200e8,typicality,NULL
4135,1375,1,six_5.png,six_2.png,html-button-response,14,88373,5cff2e1decc4ee0018d200e8,typicality,NULL
4136,2522,1,five_7.png,five_6.png,html-button-response,15,90895,5cff2e1decc4ee0018d200e8,typicality,NULL
4137,1293,0,three_5.png,three_1.png,html-button-response,16,92189,5cff2e1decc4ee0018d200e8,typicality,NULL
4138,1483,1,four_5.png,four_7.png,html-button-response,17,93673,5cff2e1decc4ee0018d200e8,typicality,NULL
4139,3595,0,eight_10.png,eight_8.png,html-button-response,18,97269,5cff2e1decc4ee0018d200e8,typicality,NULL
4140,2485,1,nine_1.png,nine_6.png,html-button-response,19,99755,5cff2e1decc4ee0018d200e8,typicality,NULL
4141,2550,1,two_3.png,two_1.png,html-button-response,20,102305,5cff2e1decc4ee0018d200e8,typicality,NULL
4142,1973,0,four_9.png,four_4.png,html-button-response,21,104279,5cff2e1decc4ee0018d200e8,typicality,NULL
4143,2933,0,eight_1.png,eight_3.png,html-button-response,22,107213,5cff2e1decc4ee0018d200e8,typicality,NULL
4144,2275,1,four_9.png,four_1.png,html-button-response,23,109489,5cff2e1decc4ee0018d200e8,typicality,NULL
4145,3409,0,five_3.png,five_9.png,html-button-response,24,112899,5cff2e1decc4ee0018d200e8,typicality,NULL
4146,1367,0,one_10.png,one_4.png,html-button-response,25,114267,5cff2e1decc4ee0018d200e8,typicality,NULL
4147,2737,1,five_4.png,five_2.png,html-button-response,26,117005,5cff2e1decc4ee0018d200e8,typicality,NULL
4148,1907,1,zero_5.png,zero_9.png,html-button-response,27,118913,5cff2e1decc4ee0018d200e8,typicality,NULL
4149,3529,0,two_10.png,two_6.png,html-button-response,28,122443,5cff2e1decc4ee0018d200e8,typicality,NULL
4150,2039,0,five_8.png,five_2.png,html-button-response,29,124483,5cff2e1decc4ee0018d200e8,typicality,NULL
4151,2545,0,four_3.png,four_2.png,html-button-response,30,127029,5cff2e1decc4ee0018d200e8,typicality,NULL
4152,1807,1,eight_1.png,eight_6.png,html-button-response,31,128837,5cff2e1decc4ee0018d200e8,typicality,NULL
4153,2363,0,two_6.png,two_10.png,html-button-response,32,131201,5cff2e1decc4ee0018d200e8,typicality,NULL
4154,3771,1,four_10.png,four_2.png,html-button-response,33,134973,5cff2e1decc4ee0018d200e8,typicality,NULL
4155,3345,0,seven_2.png,seven_4.png,html-button-response,34,138319,5cff2e1decc4ee0018d200e8,typicality,NULL
4156,3389,1,four_5.png,four_6.png,html-button-response,35,141709,5cff2e1decc4ee0018d200e8,typicality,NULL
4157,2642,1,nine_3.png,nine_4.png,html-button-response,36,144351,5cff2e1decc4ee0018d200e8,typicality,NULL
4158,3625,0,five_3.png,five_4.png,html-button-response,37,147977,5cff2e1decc4ee0018d200e8,typicality,NULL
4159,1653,1,nine_8.png,nine_9.png,html-button-response,38,149631,5cff2e1decc4ee0018d200e8,typicality,NULL
4160,2233,1,three_6.png,three_7.png,html-button-response,39,151865,5cff2e1decc4ee0018d200e8,typicality,NULL
4161,2586,1,six_8.png,six_9.png,html-button-response,40,154451,5cff2e1decc4ee0018d200e8,typicality,NULL
4162,1340,1,seven_9.png,seven_5.png,html-button-response,41,155792,5cff2e1decc4ee0018d200e8,typicality,NULL
4163,1004,0,three_2.png,three_6.png,html-button-response,42,156797,5cff2e1decc4ee0018d200e8,typicality,NULL
4164,1533,0,six_1.png,six_7.png,html-button-response,43,158331,5cff2e1decc4ee0018d200e8,typicality,NULL
4165,2547,1,eight_5.png,eight_9.png,html-button-response,44,160879,5cff2e1decc4ee0018d200e8,typicality,NULL
4166,2532,1,nine_10.png,nine_4.png,html-button-response,45,163411,5cff2e1decc4ee0018d200e8,typicality,NULL
4167,2659,1,six_3.png,six_4.png,html-button-response,46,166071,5cff2e1decc4ee0018d200e8,typicality,NULL
4168,1371,1,seven_10.png,seven_8.png,html-button-response,47,167443,5cff2e1decc4ee0018d200e8,typicality,NULL
4169,1455,0,seven_4.png,seven_2.png,html-button-response,48,168899,5cff2e1decc4ee0018d200e8,typicality,NULL
4170,1781,1,one_7.png,one_1.png,html-button-response,49,170681,5cff2e1decc4ee0018d200e8,typicality,NULL
4171,1652,1,three_8.png,three_10.png,html-button-response,50,172334,5cff2e1decc4ee0018d200e8,typicality,NULL
4172,2761,1,five_5.png,five_10.png,html-button-response,51,175095,5cff2e1decc4ee0018d200e8,typicality,NULL
4173,2437,1,five_1.png,five_9.png,html-button-response,52,177533,5cff2e1decc4ee0018d200e8,typicality,NULL
4174,1127,1,one_3.png,one_10.png,html-button-response,53,178660,5cff2e1decc4ee0018d200e8,typicality,NULL
4175,1108,0,one_2.png,one_8.png,html-button-response,54,179769,5cff2e1decc4ee0018d200e8,typicality,NULL
4176,2757,1,six_5.png,six_2.png,html-button-response,55,182527,5cff2e1decc4ee0018d200e8,typicality,NULL
4177,1202,1,two_8.png,two_7.png,html-button-response,56,183729,5cff2e1decc4ee0018d200e8,typicality,NULL
4178,999,1,zero_10.png,zero_6.png,html-button-response,57,184729,5cff2e1decc4ee0018d200e8,typicality,NULL
4179,1775,1,three_8.png,three_9.png,html-button-response,58,186505,5cff2e1decc4ee0018d200e8,typicality,NULL
4180,1253,0,three_3.png,three_5.png,html-button-response,59,187759,5cff2e1decc4ee0018d200e8,typicality,NULL
4181,2475,1,four_10.png,four_8.png,html-button-response,60,190235,5cff2e1decc4ee0018d200e8,typicality,NULL
4182,2172,1,five_5.png,five_7.png,html-button-response,61,192407,5cff2e1decc4ee0018d200e8,typicality,NULL
4183,927,1,one_9.png,one_1.png,html-button-response,62,193335,5cff2e1decc4ee0018d200e8,typicality,NULL
4184,1263,0,zero_6.png,zero_2.png,html-button-response,63,194599,5cff2e1decc4ee0018d200e8,typicality,NULL
4185,2666,1,zero_2.png,zero_8.png,html-button-response,64,197265,5cff2e1decc4ee0018d200e8,typicality,NULL
4186,1793,0,eight_2.png,eight_4.png,html-button-response,65,199059,5cff2e1decc4ee0018d200e8,typicality,NULL
4187,3685,0,two_5.png,two_9.png,html-button-response,66,202745,5cff2e1decc4ee0018d200e8,typicality,NULL
4188,1483,1,seven_3.png,seven_1.png,html-button-response,67,204229,5cff2e1decc4ee0018d200e8,typicality,NULL
4189,1123,1,eight_2.png,eight_6.png,html-button-response,68,205353,5cff2e1decc4ee0018d200e8,typicality,NULL
4190,1219,1,eight_4.png,eight_7.png,html-button-response,69,206579,5cff2e1decc4ee0018d200e8,typicality,NULL
4191,2097,0,eight_9.png,eight_5.png,html-button-response,70,208677,5cff2e1decc4ee0018d200e8,typicality,NULL
4192,1083,1,eight_10.png,eight_8.png,html-button-response,71,209761,5cff2e1decc4ee0018d200e8,typicality,NULL
4193,1401,1,six_9.png,six_6.png,html-button-response,72,211163,5cff2e1decc4ee0018d200e8,typicality,NULL
4194,1142,1,zero_5.png,zero_1.png,html-button-response,73,212305,5cff2e1decc4ee0018d200e8,typicality,NULL
4195,2267,0,four_4.png,four_7.png,html-button-response,74,214573,5cff2e1decc4ee0018d200e8,typicality,NULL
4196,4804,1,five_8.png,five_6.png,html-button-response,75,219377,5cff2e1decc4ee0018d200e8,typicality,NULL
4197,1147,0,three_10.png,three_1.png,html-button-response,76,220525,5cff2e1decc4ee0018d200e8,typicality,NULL
4198,4854,0,seven_10.png,seven_7.png,html-button-response,77,225379,5cff2e1decc4ee0018d200e8,typicality,NULL
4199,1223,1,one_2.png,one_4.png,html-button-response,78,226603,5cff2e1decc4ee0018d200e8,typicality,NULL
4200,1687,1,three_3.png,three_4.png,html-button-response,79,228291,5cff2e1decc4ee0018d200e8,typicality,NULL
4201,2147,0,four_1.png,four_6.png,html-button-response,80,230439,5cff2e1decc4ee0018d200e8,typicality,NULL
4202,1134,1,four_8.png,four_3.png,html-button-response,81,231573,5cff2e1decc4ee0018d200e8,typicality,NULL
4203,809,1,zero_3.png,zero_4.png,html-button-response,82,232383,5cff2e1decc4ee0018d200e8,typicality,NULL
4204,1726,1,nine_1.png,nine_7.png,html-button-response,83,234109,5cff2e1decc4ee0018d200e8,typicality,NULL
4205,1706,0,nine_5.png,nine_2.png,html-button-response,84,235815,5cff2e1decc4ee0018d200e8,typicality,NULL
4206,2037,1,six_10.png,six_1.png,html-button-response,85,237853,5cff2e1decc4ee0018d200e8,typicality,NULL
4207,1149,0,nine_9.png,nine_6.png,html-button-response,86,239003,5cff2e1decc4ee0018d200e8,typicality,NULL
4208,5903,0,two_1.png,two_2.png,html-button-response,87,244906,5cff2e1decc4ee0018d200e8,typicality,NULL
4209,1001,1,zero_1.png,zero_10.png,html-button-response,88,245908,5cff2e1decc4ee0018d200e8,typicality,NULL
4210,1443,0,one_9.png,one_8.png,html-button-response,89,247352,5cff2e1decc4ee0018d200e8,typicality,NULL
4211,1175,1,one_6.png,one_5.png,html-button-response,90,248528,5cff2e1decc4ee0018d200e8,typicality,NULL
4212,2393,1,two_4.png,two_2.png,html-button-response,91,250922,5cff2e1decc4ee0018d200e8,typicality,NULL
4213,3275,1,two_7.png,two_9.png,html-button-response,92,254199,5cff2e1decc4ee0018d200e8,typicality,NULL
4214,1249,1,two_8.png,two_5.png,html-button-response,93,255448,5cff2e1decc4ee0018d200e8,typicality,NULL
4215,2811,0,two_4.png,two_3.png,html-button-response,94,258260,5cff2e1decc4ee0018d200e8,typicality,NULL
4216,1636,0,nine_7.png,nine_10.png,html-button-response,95,259896,5cff2e1decc4ee0018d200e8,typicality,NULL
4217,1347,0,six_7.png,six_3.png,html-button-response,96,261244,5cff2e1decc4ee0018d200e8,typicality,NULL
4218,983,1,zero_7.png,zero_4.png,html-button-response,97,262228,5cff2e1decc4ee0018d200e8,typicality,NULL
4219,1893,0,nine_5.png,nine_2.png,html-button-response,98,264122,5cff2e1decc4ee0018d200e8,typicality,NULL
4220,2065,0,eight_7.png,eight_3.png,html-button-response,99,266188,5cff2e1decc4ee0018d200e8,typicality,NULL
4221,1653,1,seven_6.png,seven_9.png,html-button-response,100,267842,5cff2e1decc4ee0018d200e8,typicality,NULL
4222,893,1,zero_7.png,zero_9.png,html-button-response,101,268736,5cff2e1decc4ee0018d200e8,typicality,NULL
4223,1130,1,seven_8.png,seven_5.png,html-button-response,102,269866,5cff2e1decc4ee0018d200e8,typicality,NULL
4224,20099,0," "," ",html-button-response,0,20147,5c46751cb00b3300018fd8b0,typicality,NULL
4225,58847,NULL," "," ",instructions,1,78997,5c46751cb00b3300018fd8b0,typicality,NULL
4226,28711,NULL,NULL,NULL,survey-text,2,107759,5c46751cb00b3300018fd8b0,typicality,"{"Q0":""}"
4227,5672,1,nine_1.png,nine_8.png,html-button-response,3,113437,5c46751cb00b3300018fd8b0,typicality,NULL
4228,9837,1,two_1.png,two_10.png,html-button-response,4,123277,5c46751cb00b3300018fd8b0,typicality,NULL
4229,4381,1,five_9.png,five_4.png,html-button-response,5,127661,5c46751cb00b3300018fd8b0,typicality,NULL
4230,4741,1,one_3.png,one_8.png,html-button-response,6,132406,5c46751cb00b3300018fd8b0,typicality,NULL
4231,1565,1,zero_1.png,zero_9.png,html-button-response,7,133973,5c46751cb00b3300018fd8b0,typicality,NULL
